3.51818723638e-20 2.63281986643e-20 1.94578330267e-20 1.42354400392e-20 1.03399669878e-20 7.48917345206e-21 5.42498308911e-21 3.92532784801e-21 2.82526328387e-21 2.01138350768e-21 1.40741213266e-21 9.61853005255e-22 6.38649191549e-22 4.10894686953e-22 2.5580183268e-22 1.54078583867e-22 8.99585037111e-23 5.10899549776e-23 2.83512237438e-23 1.54340389075e-23 
2.63281986643e-20 1.98545033594e-20 1.46765641185e-20 1.07527740097e-20 7.81465315427e-21 5.65364481557e-21 4.08616047643e-21 2.95121790886e-21 2.12191767245e-21 1.51157711426e-21 1.06028967081e-21 7.27657257379e-22 4.85826552512e-22 3.14325704574e-22 1.96761780819e-22 1.19161760663e-22 6.99210141089e-23 3.98784115075e-23 2.22035270016e-23 1.21234056722e-23 
1.94578330267e-20 1.46765641185e-20 1.09219642643e-20 7.99867653641e-21 5.81986204488e-21 4.20936722427e-21 3.03772802836e-21 2.18913688722e-21 1.57115595182e-21 1.11801284893e-21 7.84596669955e-22 5.39559595862e-22 3.61525910825e-22 2.35013086353e-22 1.47785264947e-22 8.98673986498e-23 5.29252626781e-23 3.02801461388e-23 1.69021945872e-23 9.2463361341e-24 
1.42354400392e-20 1.07527740097e-20 7.99867653641e-21 5.89330166128e-21 4.28607182107e-21 3.1037495401e-21 2.23859755127e-21 1.61098866699e-21 1.15359398165e-21 8.1920463297e-22 5.74037625011e-22 3.94679282289e-22 2.64740956739e-22 1.72522138323e-22 1.08886765164e-22 6.64494918634e-23 3.92510962379e-23 2.25116683899e-23 1.259096464e-23 6.89873236186e-24 
1.03399669878e-20 7.81465315427e-21 5.81986204488e-21 4.28607182107e-21 3.13401820133e-21 2.26944758201e-21 1.63932532437e-21 1.17930923703e-21 8.4345867532e-22 5.97545587871e-22 4.17716158793e-22 2.86575578873e-22 1.91990391174e-22 1.25080181941e-22 7.90156951332e-23 4.83224002439e-23 2.86090707354e-23 1.64397790224e-23 9.20893060267e-24 5.05209993649e-24 
7.48917345206e-21 5.65364481557e-21 4.20936722427e-21 3.1037495401e-21 2.26944758201e-21 1.6511122435e-21 1.1937411045e-21 8.60425043385e-22 6.15430296965e-22 4.35553525544e-22 3.03756620113e-22 2.07824860098e-22 1.38836964189e-22 9.02447894487e-23 5.69143407054e-23 3.47757957746e-23 2.05911565427e-23 1.18388300082e-23 6.63529190378e-24 3.64188733898e-24 
5.42498308911e-21 4.08616047643e-21 3.03772802836e-21 2.23859755127e-21 1.63932532437e-21 1.1937411045e-21 8.66760886243e-22 6.26107748809e-22 4.48873770591e-22 3.17882828411e-22 2.21533146281e-22 1.51246960966e-22 1.00759594939e-22 6.52944743622e-23 4.10649077077e-23 2.50316463613e-23 1.47922116892e-23 8.49274380032e-24 4.75533049733e-24 2.60822927195e-24 
3.92532784801e-21 2.95121790886e-21 2.18913688722e-21 1.61098866699e-21 1.17930923703e-21 8.60425043385e-22 6.26107748809e-22 4.54269722671e-22 3.26826592151e-22 2.32133056926e-22 1.62001926551e-22 1.10590716514e-22 7.35620640024e-23 4.75592698264e-23 2.98319986007e-23 1.81398815472e-23 1.06973842407e-23 6.13084356905e-24 3.42764695727e-24 1.87768466136e-24 
2.82526328387e-21 2.12191767245e-21 1.57115595182e-21 1.15359398165e-21 8.4345867532e-22 6.15430296965e-22 4.48873770591e-22 3.26826592151e-22 2.36331900904e-22 1.68670108039e-22 1.18180588897e-22 8.08770038267e-23 5.38452888186e-23 3.47939405217e-23 2.1793615794e-23 1.32280221541e-23 7.78714172087e-24 4.456411607e-24 2.48848800033e-24 1.36176087233e-24 
2.01138350768e-21 1.51157711426e-21 1.11801284893e-21 8.1920463297e-22 5.97545587871e-22 4.35553525544e-22 3.17882828411e-22 2.32133056926e-22 1.68670108039e-22 1.21118950694e-22 8.53830259859e-23 5.87394397739e-23 3.92557577576e-23 2.54224971796e-23 1.59364686116e-23 9.67132658287e-24 5.68990349581e-24 3.25386824688e-24 1.81568227087e-24 9.92866167803e-25 
1.40741213266e-21 1.06028967081e-21 7.84596669955e-22 5.74037625011e-22 4.17716158793e-22 3.03756620113e-22 2.21533146281e-22 1.62001926551e-22 1.18180588897e-22 8.53830259859e-23 6.06323004912e-23 4.20194197463e-23 2.82647359143e-23 1.83979124676e-23 1.15737536469e-23 7.03891434368e-24 4.14614715359e-24 2.37268810803e-24 1.32453743664e-24 7.24422016268e-25 
9.61853005255e-22 7.27657257379e-22 5.39559595862e-22 3.94679282289e-22 2.86575578873e-22 2.07824860098e-22 1.51246960966e-22 1.10590716514e-22 8.08770038267e-23 5.87394397739e-23 4.20194197463e-23 2.93666150622e-23 1.99198249133e-23 1.30632079946e-23 8.26765681205e-24 5.05095372545e-24 2.98468196438e-24 1.71186507994e-24 9.57219014387e-25 5.2415083489e-25 
