23.1794413092 3.12397548974e-08
30.5492086314 2.59799454806e-08
40.2621502199 2.06461866483e-08
53.0632645804 1.58297649314e-08
69.9344181211 1.18380443263e-08
92.1696559118 8.63483645718e-09
121.474457058 6.09442428029e-09
160.096547735 4.20824937554e-09
210.998305468 2.91676158857e-09
278.083978325 2.0243704749e-09
366.499147136 1.422998786e-09
483.025399954 1.01351727863e-09
636.600490953 7.29693815295e-10
839.003880791 5.27071227787e-10
1105.76024051 3.78779488261e-10
1457.33021918 2.68371215347e-10
1920.67980917 1.8590022189e-10
2531.34868187 1.24972574168e-10
3336.17613858 8.11733162208e-11
4396.89376154 5.09344615741e-11
