3.77296538778e-20 2.81374648896e-20 2.07364467557e-20 1.51496421323e-20 1.09828493402e-20 7.94841634336e-21 5.76809337366e-21 4.19036683035e-21 3.0283852716e-21 2.16476592607e-21 1.51923725845e-21 1.04023257617e-21 6.90712497831e-22 4.43347178905e-22 2.75068935075e-22 1.64911473348e-22 9.56118338922e-23 5.39694257235e-23 2.97462772538e-23 1.61069300459e-23 
2.81374648896e-20 2.11929117546e-20 1.5621647517e-20 1.14188994447e-20 8.29335263867e-21 5.99308691575e-21 4.33712847734e-21 3.14361701087e-21 2.26783608106e-21 1.62299246496e-21 1.14362779791e-21 7.86328481204e-22 5.25691880163e-22 3.39691217559e-22 2.12134531936e-22 1.28042774781e-22 7.47384968334e-23 4.24061390719e-23 2.34751483015e-23 1.27609124994e-23 
2.07364467557e-20 1.5621647517e-20 1.16121268793e-20 8.48787688787e-21 6.16723025305e-21 4.45726174069e-21 3.22014391456e-21 2.32706993779e-21 1.67481470396e-21 1.19694852343e-21 8.43010486688e-22 5.81836066539e-22 3.90849760763e-22 2.54179614827e-22 1.59656787023e-22 9.68523664977e-23 5.6780816134e-23 3.23544887404e-23 1.79673901948e-23 9.79173430706e-24 
1.51496421323e-20 1.14188994447e-20 8.48787688787e-21 6.2555428258e-21 4.53635893115e-21 3.28367037967e-21 2.37017520677e-21 1.71028954773e-21 1.22733211831e-21 8.74748519826e-22 6.1470230794e-22 4.24143853075e-22 2.85353377061e-22 1.86282369376e-22 1.17676929128e-22 7.17625290082e-23 4.2228546172e-23 2.4133727989e-23 1.34375424965e-23 7.33735299821e-24 
1.09828493402e-20 8.29335263867e-21 6.16723025305e-21 4.53635893115e-21 3.3197881295e-21 2.3984453886e-21 1.73506421357e-21 1.25085820394e-21 8.96252511496e-22 6.36603718801e-22 4.46195716911e-22 3.06902229244e-22 2.06138473132e-22 1.34531959935e-22 8.51210226121e-23 5.21010184576e-23 3.07768922137e-23 1.76403625612e-23 9.84412716752e-24 5.38530408789e-24 
7.94841634336e-21 5.99308691575e-21 4.45726174069e-21 3.28367037967e-21 2.3984453886e-21 1.74648024201e-21 1.26188110864e-21 9.12409261752e-22 6.53539560958e-22 4.63737851027e-22 3.2389342272e-22 2.22033516197e-22 1.48569724715e-22 9.66214552993e-23 6.10147179931e-23 3.73083839818e-23 2.20530962838e-23 1.26600313248e-23 7.07383840322e-24 3.87360845582e-24 
5.76809337366e-21 4.33712847734e-21 3.22014391456e-21 2.37017520677e-21 1.73506421357e-21 1.26188110864e-21 9.17470438874e-22 6.64328341288e-22 4.77214789e-22 3.38745169721e-22 2.36306923408e-22 1.61498904205e-22 1.07673883081e-22 6.97425709954e-23 4.38838457678e-23 2.67471933107e-23 1.57699181766e-23 9.03779026412e-24 5.04493163537e-24 2.76083079513e-24 
4.19036683035e-21 3.14361701087e-21 2.32706993779e-21 1.71028954773e-21 1.25085820394e-21 9.12409261752e-22 6.64328341288e-22 4.83637130494e-22 3.48564726828e-22 2.48220371634e-22 1.73416293531e-22 1.18444266782e-22 7.87389871727e-23 5.08203588884e-23 3.18574141686e-23 1.93546837799e-23 1.13800236959e-23 6.50688326068e-24 3.62494936735e-24 1.98027111168e-24 
3.0283852716e-21 2.26783608106e-21 1.67481470396e-21 1.22733211831e-21 8.96252511496e-22 6.53539560958e-22 4.77214789e-22 3.48564726828e-22 2.52781170903e-22 1.80987234998e-22 1.2699918693e-22 8.69349569925e-23 5.78588550159e-23 3.7288929419e-23 2.33123403052e-23 1.41161193629e-23 8.28047226609e-24 4.72387339445e-24 2.62739067624e-24 1.43327608285e-24 
2.16476592607e-21 1.62299246496e-21 1.19694852343e-21 8.74748519826e-22 6.36603718801e-22 4.63737851027e-22 3.38745169721e-22 2.48220371634e-22 1.80987234998e-22 1.30520201323e-22 9.22194954531e-23 6.35361021892e-23 4.24389635279e-23 2.74158357629e-23 1.71412890978e-23 1.03684953776e-23 6.07018604043e-24 3.45779407455e-24 1.92043400151e-24 1.0463777317e-24 
