-1.9369687241e-09 -1.93572174962e-09 -1.93425650123e-09 -1.93253490479e-09 -1.93051229564e-09 -1.92813629718e-09 -1.92534551627e-09 -1.92206802808e-09 -1.91821962077e-09 -1.91370176734e-09 -1.90839929002e-09 -1.90217768163e-09 -1.89488004839e-09 -1.88632364205e-09 -1.87629595565e-09 -1.86455036976e-09 -1.85080135627e-09 -1.83471927854e-09 -1.81592487392e-09 -1.79398357316e-09 -1.76839990893e-09 -1.73861240017e-09 -1.703989483e-09 -1.66382730421e-09 -1.61735051237e-09 -1.5637175883e-09 -1.50194353483e-09 -1.43127875083e-09 -1.35070484734e-09 -1.25934388388e-09 -1.15649614277e-09 -1.04150664217e-09 -9.14242977482e-10 -7.75026643967e-10 -6.24736231688e-10 -4.65406167753e-10 -2.99512733556e-10 -1.32328252725e-10 3.10961764717e-11 1.83869499815e-10 3.18227946092e-10 4.25778099072e-10 5.00330880637e-10 5.36545259531e-10 5.33766743761e-10 4.96700819505e-10 4.36750003383e-10 3.65627286496e-10 3.01578326529e-10 2.54862280325e-10 2.27656191951e-10 2.13881956886e-10 1.99661131255e-10 1.74669295214e-10 1.37054176078e-10 9.59068123883e-11 6.35524166236e-11 5.03321603174e-11 5.5394490437e-11 6.368155973e-11 5.81105880679e-11 3.84042030767e-11 1.88773829882e-11 1.29092684609e-11 1.96726919816e-11 2.42552997507e-11 1.75201067425e-11 7.23159386897e-12 5.41103905105e-12 9.1323000046e-12 8.08203972207e-12 3.50050947157e-12 2.50276606884e-12 4.06196342915e-12 3.19331089581e-12 1.71828869088e-12 1.6137677601e-12 1.42335253891e-12 8.86377065791e-13 9.62487087406e-13 8.66095942175e-13 5.10868324245e-13 5.28198452139e-13 3.70034439277e-13 2.94214410272e-13 2.26055258896e-13 1.96881658866e-13 1.10396710685e-13 1.0737441915e-13 6.31341973584e-14 6.6290825379e-14 4.82120203285e-14 3.2770733193e-14 3.87357682124e-14 3.02891846451e-14 1.26625932458e-14 7.67777258066e-15 1.04049430517e-14 5.33304117471e-15 6.64953829497e-16 
-1.18181081991e-10 -1.28092610867e-10 -1.38827179076e-10 -1.5045087292e-10 -1.63034460031e-10 -1.76653542834e-10 -1.91388659894e-10 -2.0732531346e-10 -2.24553895191e-10 -2.43169474115e-10 -2.63271400919e-10 -2.84962670302e-10 -3.08348967768e-10 -3.33537308421e-10 -3.60634152377e-10 -3.89742853803e-10 -4.20960267858e-10 -4.54372301629e-10 -4.9004815193e-10 -5.28032925423e-10 -5.68338287631e-10 -6.10930741421e-10 -6.5571710068e-10 -7.02526713909e-10 -7.5109002545e-10 -8.0101316903e-10 -8.51748512298e-10 -9.02561472173e-10 -9.52494578812e-10 -1.00033078107e-09 -1.04455947416e-09 -1.08335080565e-09 -1.11454655682e-09 -1.13567927417e-09 -1.14403508716e-09 -1.13677913023e-09 -1.11116436797e-09 -1.06484262384e-09 -9.96304850003e-10 -9.05334812946e-10 -7.93087099264e-10 -6.65504479375e-10 -5.26916284107e-10 -3.89045811256e-10 -2.62088201264e-10 -1.56913297397e-10 -8.16303461096e-11 -3.87387787146e-11 -2.34420590982e-11 -2.40834007578e-11 -2.61640983908e-11 -1.85487128862e-11 8.91027114597e-13 2.45323026144e-11 4.00891761824e-11 3.94277225889e-11 2.30983679186e-11 1.61201741238e-12 -9.60620865249e-12 -2.15576471362e-12 1.45681712636e-11 2.26551775321e-11 1.52858454233e-11 9.65797346726e-13 -4.64234969764e-12 2.29147263558e-12 1.00137625252e-11 7.42271898774e-12 3.34449516661e-13 -1.17651658844e-13 3.80128433428e-12 3.43747248832e-12 3.30690568672e-13 2.67329209075e-13 1.65486118409e-12 1.16591307021e-12 5.21259384585e-13 6.79471831502e-13 4.75735625624e-13 1.59013472648e-13 4.47881263212e-13 2.86748022714e-13 2.16277923442e-13 2.25238070835e-13 1.60300580221e-13 1.48002317995e-13 1.24280475556e-13 1.03537390359e-13 6.43691177335e-14 6.47159941339e-14 5.22473597982e-14 2.87885185298e-14 1.23804857696e-14 1.76891069983e-14 1.8459127721e-14 1.50163729983e-14 7.92771659177e-15 7.76519005057e-15 4.08386829454e-15 3.50166945818e-15 
7.73568990972e-10 7.72856732021e-10 7.7201985878e-10 7.71036657932e-10 7.69881666643e-10 7.68525038055e-10 7.66931804407e-10 7.65061023204e-10 7.62864790579e-10 7.60287104986e-10 7.57262563731e-10 7.53714875129e-10 7.49555170415e-10 7.44680102893e-10 7.38969727723e-10 7.32285165731e-10 7.24466070035e-10 7.1532793748e-10 7.04659340607e-10 6.92219203865e-10 6.77734314674e-10 6.60897351439e-10 6.41365833359e-10 6.18762558248e-10 5.92642684758e-10 5.626425538e-10 5.28275590314e-10 4.89092696098e-10 4.44694849763e-10 3.94675295232e-10 3.3881380108e-10 2.77036725546e-10 2.09520971889e-10 1.36646097306e-10 5.98751405454e-11 -1.94210799564e-11 -9.8922750104e-11 -1.75543871521e-10 -2.45156085188e-10 -3.04196754298e-10 -3.47158756693e-10 -3.69942441559e-10 -3.69409898583e-10 -3.44725069902e-10 -2.98381230509e-10 -2.37040456967e-10 -1.69241956443e-10 -1.08212335239e-10 -6.3766107818e-11 -4.12989229967e-11 -3.78095695774e-11 -4.30461925387e-11 -4.43705953056e-11 -3.35774594799e-11 -1.20981793096e-11 1.05546459825e-11 2.29424894876e-11 1.83681647126e-11 7.84525593586e-13 -1.41037099026e-11 -1.26513997823e-11 1.55262139669e-12 1.32272200823e-11 1.13929586858e-11 -2.57801085389e-13 -6.73436678993e-12 -1.51301833137e-12 5.78199230466e-12 4.33359191637e-12 -1.13536068857e-12 -9.00141192182e-13 2.37545677791e-12 1.94009137454e-12 -4.21832882964e-13 -7.25733601606e-15 8.72345267186e-13 4.33740084192e-13 2.44853906617e-13 4.64056258996e-13 1.07091995532e-13 4.52519049606e-14 2.21867940605e-13 7.21539050987e-14 1.12277260467e-13 9.24031074219e-14 8.53272252282e-14 5.3074239536e-14 8.54528194678e-14 4.41445432995e-14 5.62050984901e-14 2.59609828562e-14 2.26815193863e-14 2.1621859854e-14 4.37099581239e-15 3.71092899342e-15 1.35396403766e-14 1.17294349493e-14 4.65746163328e-15 6.21252758594e-15 8.24167731951e-15 
3.37300127684e-11 3.65520016395e-11 3.96064383346e-11 4.29114643671e-11 4.64863568997e-11 5.0351517852e-11 5.45284334338e-11 5.90395940428e-11 6.3908361685e-11 6.91587686034e-11 7.48152264896e-11 8.09021203264e-11 8.74432543909e-11 9.44611100353e-11 1.01975865387e-10 1.10004115922e-10 1.18557221951e-10 1.27639194536e-10 1.37244015779e-10 1.47352273672e-10 1.5792697783e-10 1.68908413304e-10 1.8020789061e-10 1.91700268569e-10 2.03215174292e-10 2.14526938234e-10 2.25343424829e-10 2.35294202029e-10 2.43918895299e-10 2.50657159587e-10 2.54842523852e-10 2.55703452176e-10 2.52376320445e-10 2.4393654077e-10 2.29459218356e-10 2.080960699e-10 1.79235450315e-10 1.42513726588e-10 9.85477379913e-11 4.86301019854e-11 -4.93572565921e-12 -5.8550946602e-11 -1.07474532269e-10 -1.46258464443e-10 -1.69631365953e-10 -1.73893237018e-10 -1.5838386384e-10 -1.26913879418e-10 -8.76630620124e-11 -5.17190621609e-11 -2.87118605341e-11 -2.26332740442e-11 -2.90873803576e-11 -3.73796607252e-11 -3.71543603983e-11 -2.43599279241e-11 -3.72362959199e-12 1.39044521701e-11 1.72728704075e-11 4.62655342401e-12 -1.0830627819e-11 -1.38707380347e-11 -3.52254817159e-12 8.68229598e-12 9.52628741165e-12 1.98309362724e-13 -6.21839974751e-12 -2.04863831229e-12 4.06540184074e-12 2.62153100146e-12 -1.59350124244e-12 -7.77149907809e-13 1.84125096161e-12 1.05449465781e-12 -4.70945212817e-13 5.09895620882e-14 4.62567613699e-13 1.18455733882e-13 2.17753036908e-13 3.47909105075e-13 -3.48163981769e-14 9.54761100941e-14 8.85003546845e-14 3.63624666045e-14 6.20398995688e-14 3.96332795508e-14 3.34547684311e-14 3.26506743008e-14 4.41267841434e-14 2.40458630337e-14 1.79085288257e-14 2.68094567022e-14 3.0526665886e-14 1.49527275592e-14 7.81837417465e-15 7.14182597782e-15 9.28036140217e-15 4.91696402615e-15 5.63861394337e-15 4.01157340079e-15 
9.02209634229e-13 1.06019209038e-12 1.24575370559e-12 1.46367671343e-12 1.71956023899e-12 2.01995509646e-12 2.37251898976e-12 2.78619446956e-12 3.27141195591e-12 3.84031991425e-12 4.50704378545e-12 5.28797438811e-12 6.2020850605e-12 7.27127454612e-12 8.52072922739e-12 9.97929333811e-12 1.16798286611e-11 1.36595351944e-11 1.59601903943e-11 1.86282456937e-11 2.17146936434e-11 2.52745856206e-11 2.93660369618e-11 3.40485021669e-11 3.93800368696e-11 4.54131866839e-11 5.21890602692e-11 5.97290653601e-11 6.80237320782e-11 7.70180527069e-11 8.65928885587e-11 9.65423204775e-11 1.06547475974e-10 1.16148519727e-10 1.24718340363e-10 1.31444184924e-10 1.35236834791e-10 1.35117459227e-10 1.29883007018e-10 1.18179931594e-10 9.92959654253e-11 7.30184775173e-11 4.011363808e-11 3.08653865308e-12 -3.43671922554e-11 -6.70463977075e-11 -8.94599922075e-11 -9.69584063837e-11 -8.81839428173e-11 -6.65057846502e-11 -3.98822215838e-11 -1.85419755139e-11 -9.88806060226e-12 -1.43192431603e-11 -2.47794217496e-11 -3.12229936903e-11 -2.67835383377e-11 -1.09423580144e-11 7.39412504783e-12 1.51517808211e-11 6.83283778238e-12 -7.16869519373e-12 -1.25950871179e-11 -5.22042643437e-12 6.05709410137e-12 7.95814727983e-12 1.97561249172e-13 -5.25162288298e-12 -1.56719884505e-12 3.21953950502e-12 1.40570996235e-12 -1.6597842754e-12 -4.37013280774e-13 1.50837642984e-12 4.52032295191e-13 -3.72047897256e-13 1.46268494106e-13 1.89572390756e-13 -4.32460386368e-14 2.68032369833e-13 1.70011737124e-13 -1.98023150526e-14 1.02973263944e-13 2.61747573868e-14 3.20027656763e-14 1.90753297273e-14 3.67560391727e-14 -3.51728262753e-15 3.10289246157e-14 4.96187509899e-15 2.62746405482e-14 2.15225068965e-14 1.49729256228e-14 2.24788679601e-14 1.66910116311e-14 3.33407541461e-15 3.3879543097e-15 6.63178040941e-15 2.63967179018e-15 -1.47919890637e-15 
1.83256577126e-14 2.33502239805e-14 2.9750801897e-14 3.79034075634e-14 4.82864036122e-14 6.15081543519e-14 7.83420526546e-14 9.97708329782e-14 1.27042556482e-13 1.61741228754e-13 2.05875703639e-13 2.61991351545e-13 3.33309935628e-13 4.23904241738e-13 5.38915225325e-13 6.84820714424e-13 8.69765930834e-13 1.1039670637e-12 1.40019951962e-12 1.77438175043e-12 2.24626290043e-12 2.84021667714e-12 3.58613300677e-12 4.52038057299e-12 5.68678362008e-12 7.13751055461e-12 8.93370366785e-12 1.11455812822e-11 1.38516079033e-11 1.71361480828e-11 2.1084794602e-11 2.57763028522e-11 3.12698075159e-11 3.75858257288e-11 4.47344612282e-11 5.24704471139e-11 6.04763392411e-11 6.84107537495e-11 7.54944268496e-11 8.07529761425e-11 8.29719980651e-11 8.07357721771e-11 7.28662485302e-11 5.84657716823e-11 3.75652811205e-11 1.17486932641e-11 -1.59849163903e-11 -4.05059916035e-11 -5.64437244519e-11 -5.96802426811e-11 -4.97735358703e-11 -3.13288745895e-11 -1.28809266823e-11 -2.80328924715e-12 -4.41688119753e-12 -1.40307246946e-11 -2.345353932e-11 -2.4480434757e-11 -1.3564961994e-11 3.32321049384e-12 1.26049725411e-11 7.37916006388e-12 -4.64794789994e-12 -1.09233396792e-11 -5.18474783019e-12 4.58472008162e-12 6.5321006003e-12 -2.77300510812e-13 -4.34941334643e-12 -6.78266781085e-13 2.6423465454e-12 4.84491526151e-13 -1.55706476351e-12 1.00025453311e-14 1.05189503276e-12 9.63602290781e-14 -1.84454634071e-13 1.68362685842e-13 -5.92536564894e-15 -5.08920448459e-14 2.55792435675e-13 2.26914821271e-14 3.91471684353e-14 5.38573885023e-14 1.40281547358e-14 2.29374733014e-14 2.06744397311e-14 8.66171265223e-15 1.51639899211e-15 1.47423564664e-14 1.86281031709e-14 5.03304313546e-15 -2.11552426663e-15 9.26600636612e-15 1.02535391991e-14 5.25952374062e-15 1.79395507509e-15 5.15801734726e-15 2.31512867851e-15 2.09615363156e-15 
3.05487437181e-16 4.22053624331e-16 5.8307126163e-16 8.05474508836e-16 1.11263812999e-15 1.53682043934e-15 2.12252873062e-15 2.9311529459e-15 4.04734131548e-15 5.58776602921e-15 7.71316382811e-15 1.06448570964e-14 1.46873935769e-14 2.02595234573e-14 2.79365074166e-14 3.85077757943e-14 5.30553068799e-14 7.30598417901e-14 1.00544290833e-13 1.38266492261e-13 1.89976910225e-13 2.60760883223e-13 3.57489487733e-13 4.89407519955e-13 6.68890600772e-13 9.12404264284e-13 1.24169313248e-12 1.68521302835e-12 2.27978547548e-12 3.07239099816e-12 4.12190870349e-12 5.50043334106e-12 7.29353211246e-12 9.5984181092e-12 1.25185059513e-11 1.61522092227e-11 2.0573257517e-11 2.57995337094e-11 3.17480000347e-11 3.81755908023e-11 4.4611259095e-11 5.02940291389e-11 5.4146512259e-11 5.48017449546e-11 5.09101695212e-11 4.13869409125e-11 2.60450763196e-11 6.28887570639e-12 -1.4517634681e-11 -3.16994005752e-11 -4.01112851624e-11 -3.72126253773e-11 -2.49636040015e-11 -9.76695248681e-12 4.39404110969e-13 1.06988379754e-12 -6.69977442774e-12 -1.68366505056e-11 -2.10264840493e-11 -1.34675529619e-11 1.302139794e-12 1.03045262355e-11 7.0010447952e-12 -3.42518529554e-12 -9.29077257437e-12 -4.38226731246e-12 4.04527037351e-12 5.02971791254e-12 -9.22031742774e-13 -3.44527762667e-12 1.8420040423e-13 2.04875132971e-12 -1.88521203337e-13 -1.25319131339e-12 3.34766986485e-13 6.58617434812e-13 -7.53940727663e-14 -5.53046338581e-15 1.4997665863e-13 -1.5244812746e-13 5.960856954e-14 1.37966566231e-13 -1.10321919327e-14 5.648116491e-14 2.38889581056e-14 2.93593375945e-14 3.16216850928e-15 3.0478236434e-14 -9.5434191357e-15 2.04137572988e-14 -3.47810254092e-15 -1.52169561584e-15 2.74615747193e-15 -3.36543820174e-15 -4.49883616599e-16 8.08981847588e-15 4.13256663139e-15 1.36017112601e-15 4.01360111245e-15 6.93013217163e-15 
4.35363008813e-18 6.52172591859e-18 9.76912792348e-18 1.46328245741e-17 2.19167414199e-17 3.28242594672e-17 4.91563870583e-17 7.36080099768e-17 1.10210580716e-16 1.64993317361e-16 2.46970211928e-16 3.69612415139e-16 5.53042969778e-16 8.27305252266e-16 1.23722508851e-15 1.84963427304e-15 2.76408596107e-15 4.12872111726e-15 6.16371167748e-15 9.19580990416e-15 1.37091101644e-14 2.04193588718e-14 3.03822605921e-14 4.51505014851e-14 6.69999514688e-14 9.92529900865e-14 1.46736246269e-13 2.16420954938e-13 3.18305441397e-13 4.6660809284e-13 6.81339718706e-13 9.90305603841e-13 1.43153120681e-12 2.0559815554e-12 2.93020890779e-12 4.13815779389e-12 5.78071693909e-12 7.97069180598e-12 1.08197247348e-11 1.44125689893e-11 1.87636989038e-11 2.37528505325e-11 2.90419196631e-11 3.39884492878e-11 3.7592587014e-11 3.85265715098e-11 3.54209166164e-11 2.72750479872e-11 1.41676210481e-11 -1.98582974513e-12 -1.73249450818e-11 -2.72021360817e-11 -2.79535180641e-11 -1.99048003219e-11 -7.71559713383e-12 1.78366227324e-12 3.73426477332e-12 -2.31295056802e-12 -1.22087860652e-11 -1.76546467357e-11 -1.19584377883e-11 6.0717912491e-13 8.61369853916e-12 6.1088461679e-12 -3.10778514169e-12 -7.85412493186e-12 -3.18959494783e-12 3.89730493038e-12 3.61674810687e-12 -1.58549957371e-12 -2.46869146396e-12 8.26275164049e-13 1.45285101358e-12 -6.84446944669e-13 -7.40350797106e-13 4.45738451191e-13 3.00278885661e-13 -8.31106113551e-14 1.27631376589e-13 3.7657541963e-14 -1.48442862201e-13 1.26387352505e-13 2.88537099309e-14 2.24911740801e-14 3.8823725511e-14 2.05051413217e-14 1.16063047981e-14 2.12047587306e-14 1.04220911813e-14 1.93102598421e-15 -6.25488785418e-15 7.18264698849e-15 1.29025565882e-14 1.97785278753e-15 1.95700436752e-15 6.58895101665e-15 5.38727092863e-15 2.71073316903e-16 2.78739362232e-15 2.59686057554e-15 
5.44335428029e-20 8.84119007906e-20 1.4359488319e-19 2.33210726529e-19 3.78735590816e-19 6.15032263465e-19 9.98686839175e-19 1.62153031216e-18 2.63256355521e-18 4.27349633097e-18 6.93633112257e-18 1.12566229273e-17 1.82644355429e-17 2.96285319157e-17 4.80510824818e-17 7.79050995274e-17 1.26262775254e-16 2.04552374996e-16 3.31223945148e-16 5.36030582373e-16 8.66890173524e-16 1.40085598634e-15 2.26160540964e-15 3.64722283029e-15 5.8741530159e-15 9.4463915223e-15 1.51637523451e-14 2.42900604842e-14 3.88121453553e-14 6.18343695661e-14 9.81716311669e-14 1.55225834096e-13 2.44253810279e-13 3.82150644635e-13 5.93863934376e-13 9.15488253181e-13 1.3979067002e-12 2.11045641232e-12 3.14337243663e-12 4.60657724591e-12 6.62109279747e-12 9.29469933363e-12 1.26794821364e-11 1.66986466878e-11 2.10484605144e-11 2.50938985216e-11 2.78115607274e-11 2.78643209913e-11 2.39749863685e-11 1.55379811796e-11 3.41902800295e-12 -9.4970423642e-12 -1.89006145614e-11 -2.12225898001e-11 -1.57676971004e-11 -6.06068085511e-12 2.32659479173e-12 4.876144904e-12 -2.2156954816e-14 -9.37474960046e-12 -1.47506596362e-11 -9.88173171269e-12 6.87532316526e-13 7.50431809841e-12 4.84141796424e-12 -3.23128397427e-12 -6.65488117723e-12 -1.70476844153e-12 3.70902037115e-12 2.17573928171e-12 -1.97847572247e-12 -1.43275047784e-12 1.17665801024e-12 7.86516468814e-13 -8.32462067609e-13 -3.10924114058e-13 3.86435708737e-13 5.7745710168e-14 -2.4928044353e-14 1.88923102056e-13 -1.05894561002e-13 -2.55365026246e-14 8.50487097679e-14 2.75365300813e-17 3.12790129578e-14 8.88412309816e-15 2.56601520869e-14 -9.78754952079e-16 2.80785947719e-14 -1.13912905819e-14 1.17563426737e-14 1.06019191433e-14 6.17921124158e-15 9.08114866589e-15 8.06902100175e-15 1.67392415422e-15 4.44270455251e-15 2.76949593425e-15 -1.16935659741e-16 -3.39086590429e-15 
6.08125862497e-22 1.07094792584e-21 1.88594405623e-21 3.32102615079e-21 5.84784487809e-21 1.02966499709e-20 1.81287764992e-20 3.19160134615e-20 5.61837460739e-20 9.88935489432e-20 1.740494205e-19 3.06277645006e-19 5.38871527128e-19 9.47915453666e-19 1.66706815643e-18 2.93102013916e-18 5.15163559557e-18 9.05123578777e-18 1.58956480782e-17 2.79011652279e-17 4.89440971497e-17 8.57956495824e-17 1.50266423728e-16 2.62921044041e-16 4.59492974034e-16 8.01922320351e-16 1.39726660407e-15 2.42993357477e-15 4.21628256126e-15 7.29643148017e-15 1.25872365059e-14 2.1634419113e-14 3.7022521918e-14 6.30303853827e-14 1.0665718831e-13 1.79185225274e-13 2.98475351782e-13 4.92173064472e-13 8.01863546907e-13 1.28782076303e-12 2.03314542334e-12 3.14452945649e-12 4.74445596942e-12 6.94661931662e-12 9.80415104997e-12 1.32224520214e-11 1.68429178568e-11 1.99264538496e-11 2.13377017599e-11 1.97688977808e-11 1.42891052121e-11 5.16341405261e-12 -5.4241051384e-12 -1.3758275532e-11 -1.63285943406e-11 -1.24169232753e-11 -4.58947365908e-12 2.67748238715e-12 5.27420259061e-12 8.41741985336e-13 -7.86368607174e-12 -1.23015187381e-11 -7.75167505128e-12 1.27253434858e-12 6.67578629603e-12 3.37147776604e-12 -3.59638378444e-12 -5.35844615922e-12 -2.76142778444e-13 3.36120330247e-12 8.11005941168e-13 -1.95788557513e-12 -5.18162840765e-13 1.23212914445e-12 9.63853509952e-14 -6.95565966652e-13 1.26516361617e-14 2.13981598188e-13 -6.63157040468e-14 1.02228787084e-13 9.18509684319e-14 -1.29024510101e-13 5.11053402545e-14 1.59689050195e-14 9.49037724942e-15 1.3142296025e-14 1.76867296927e-14 -3.56831396209e-16 1.61988969837e-14 5.55818663155e-15 1.57489983172e-14 1.40958577192e-16 -5.88226630355e-15 2.4474261877e-15 2.33963988824e-15 -1.56756428686e-15 2.37813569258e-15 4.7685798453e-15 5.85684137446e-16 -1.01021064254e-16 
