k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.08) d^2P/dk^2(z=0.17) d^2P/dk^2(z=0.29) d^2P/dk^2(z=0.42) d^2P/dk^2(z=0.59) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.08) d^2P/dk^2(z=1.45) d^2P/dk^2(z=2.00) 
0.0803942857143 1540954.20758 1211748.11829 1013971.27353 843319.293859 574040.65527 432401.572962 326206.869766 208992.030786 12656.6578266 37640.0588475 
0.0819328571429 766640.990469 1302995.58696 1505519.4297 1369837.12334 888903.550316 702618.301082 548965.790602 361873.776274 82626.2081781 48954.087111 
0.0838585714286 3099648.688 2841193.57506 2260955.0646 1756014.38609 1771320.27498 1508586.18467 1232987.0321 910190.338315 459091.908467 326397.403156 
0.0855528571429 3223026.73194 2464148.03838 2434902.73385 2505240.34757 1981196.00438 1675865.01906 1366589.79077 1000732.70104 535178.175027 372844.79677 
0.0873357142857 3761855.84141 3877883.79771 3040644.53975 2202582.80776 2434732.26436 2086251.72192 1714886.93619 1321983.17083 871803.125968 574909.678727 
0.0889414285714 3918790.83259 3808672.85936 4063371.48591 4029050.67499 2965695.84301 2518319.69226 2089879.22703 1648975.1413 1194652.59464 819677.912143 
0.0905728571429 4681077.606 3718650.83051 3271740.09785 3066398.2402 2789076.10501 2381229.23543 1984813.05944 1603580.69432 1252009.31079 854991.606114 
0.0925742857143 5035887.69613 5205475.11963 4623759.65164 3834316.09387 3461575.59139 2988440.72444 2471015.58452 2007709.46426 1727289.31698 1157955.60765 
0.0943014285714 4497247.27029 3973883.3123 3655155.53436 3415053.92412 3096325.78813 2644163.42085 2201205.1736 1814227.37093 1550685.92498 1077275.60272 
0.0960785714286 6169350.87906 5849901.6899 5235666.36034 4517740.20273 3925710.77205 3403221.14434 2860255.28437 2352599.60846 1975977.5913 1356603.76452 
0.0975585714286 3742290.84111 2849802.50578 2884638.71768 3088778.4141 2605159.85947 2246827.4195 1855433.70046 1504183.06985 1300857.41902 882062.37018 
0.0994085714286 4825573.94883 5162744.33876 4706424.21181 3949057.26366 3460797.45145 2989320.3422 2508327.94974 2046542.05069 1659957.36898 1163753.52221 
0.101015714286 3925036.40678 3659009.50764 3301965.93949 2953683.57438 2706750.25792 2317637.49304 1939319.05259 1584560.47194 1260771.70438 861269.296235 
0.102747142857 3938148.7179 3395546.56488 3108318.52965 2916371.0433 2646913.19201 2303006.57907 1928069.34921 1550150.69648 1212266.24884 848699.018458 
0.104391428571 3321084.30474 2964767.19987 2732546.33507 2515051.47151 2207803.23945 1914943.35888 1597339.36647 1276370.04252 982198.038721 687434.205641 
0.10589 3631019.64935 3637823.59197 3381473.54787 2975068.66314 2514359.4104 2145711.75934 1792750.22684 1445568.1907 1107062.03767 761210.771669 
0.107862857143 2127159.88081 1846775.85922 1590317.01554 1396518.89448 1338426.42747 1165270.43631 973508.250646 776519.241879 584802.943113 418806.37891 
0.109472857143 2425819.08946 2272429.37893 2331751.96374 2335045.49386 1960622.86436 1701408.49541 1421029.34254 1128867.22979 851046.552567 589264.890948 
0.111302857143 2038568.82432 1796572.74837 1313503.8269 948049.530758 1123165.56146 955012.74832 798547.953525 646222.756057 466098.241021 340998.76929 
0.113038571429 877326.990582 1049217.83381 1235937.67271 1225166.95618 762274.275377 672512.228896 561712.541513 435420.433761 329951.120591 225704.976018 
0.11468 901638.165307 855907.154426 729321.49918 603448.147528 562950.341393 468752.8408 380176.352491 298393.497694 220811.87844 156334.783393 
0.116262857143 658898.812182 586387.250576 420989.622621 291139.703272 358062.936965 285595.798804 222735.971609 171434.256355 126144.299158 92111.2506256 
0.118174285714 262588.112877 14164.4908276 124265.052732 291917.309391 171894.975575 122061.073581 82120.0449457 51808.569618 33318.4428889 20109.3829604 
0.120087142857 -107781.263479 -35035.8694234 -251312.726016 -457910.799758 -315439.611072 -258950.77614 -223855.938858 -196238.394784 -162653.719088 -113246.485342 
0.121915714286 -821238.119587 -766286.629015 -471328.229825 -257303.273416 -485872.50163 -481556.269533 -434583.985718 -365147.766831 -286214.631497 -209262.051557 
0.123625714286 -72445.3225643 -66243.7254886 -213939.833054 -339472.488248 -253427.637846 -234935.640395 -214945.787742 -189169.885148 -157667.623428 -119059.677736 
0.12514 -364569.762723 -328329.01134 -436242.525085 -545563.890787 -485428.107608 -446849.058683 -397462.175221 -337763.883612 -273658.275404 -201894.951001 
0.127147142857 -971846.505011 -1098292.74443 -995990.330416 -776372.396326 -573464.175073 -517343.880763 -460580.736487 -392036.699412 -308581.255362 -224441.077597 
0.1287 -710353.709095 -586754.353604 -623440.170493 -753863.894802 -884460.857835 -823100.335276 -729166.728817 -617757.244629 -497737.937889 -364483.621374 
0.13019 43787.0580307 -80.3449339102 -29858.9880762 -50241.1029063 -73061.8406694 -85199.2434771 -90408.1063334 -88760.0162019 -81174.7841075 -65625.9127035 
0.131994285714 -921697.460752 -731096.796352 -585514.868152 -496664.7881 -497018.734687 -456827.26785 -411677.58827 -357831.24875 -290048.792163 -220332.242393 
0.133685714286 -99173.9594876 -480321.840837 -670612.630611 -705495.24829 -600095.976781 -554431.410981 -492312.994604 -421535.134285 -358848.294734 -264332.261647 
0.135658571429 -16158.8210455 43120.9016565 82300.3217099 84515.8060081 14322.5579259 -13238.9710295 -29368.7057728 -38871.3616376 -46882.4548273 -40875.1903817 
0.137262857143 350409.704367 388548.987508 377032.948251 326059.190916 258838.249046 205872.627074 166376.65556 132625.44686 97622.621371 67039.7982771 
0.138964285714 -428523.535444 -619111.41394 -603956.931498 -519696.709636 -521604.012994 -478596.318951 -439294.564608 -399243.587534 -354628.262399 -266876.791766 
0.140751428571 902390.874621 995689.984647 874115.462396 696185.958856 627712.680052 531608.430362 442986.999857 357809.959022 272152.829404 194219.788926 
0.142482857143 627053.545669 643047.255772 503900.784574 342366.751034 322721.6849 269373.22872 219672.449851 173000.19252 125999.502449 90476.5240736 
0.144142857143 379852.14819 359696.157861 485763.781314 578961.35069 429984.801432 352882.944639 277564.658543 202580.195016 131004.871319 81306.8714476 
0.145842857143 1104736.34934 983920.165732 847451.192317 733386.744236 686314.661245 601635.415379 512100.913196 418838.665254 323626.012396 234402.395551 
0.147714285714 815341.362419 632011.752909 572366.323845 544814.920346 450912.411647 385798.841032 324486.178489 260694.243128 188652.88743 135574.808835 
0.149428571429 1441636.69186 1520660.9148 1352748.58819 1154613.48279 1163196.46518 1024765.9329 862659.581414 696375.105143 544507.663903 386423.97746 
0.151028571429 556829.726829 510010.43369 479849.130833 445756.277459 386148.981266 335479.57157 284980.641047 233385.104655 181975.359792 128497.708825 
0.152728571429 1701394.60661 1385972.14386 1340787.79141 1320530.15354 1055894.73872 928839.228199 789090.145675 638704.399577 491430.576927 352872.87657 
0.154642857143 896677.208327 1052139.50969 994793.958601 881765.332453 883942.618767 780057.76871 670577.785567 557851.202365 442916.394019 319180.361992 
0.156271428571 400417.474777 438361.969322 415426.78505 370848.222354 349574.59073 297656.512046 247398.235453 199389.645968 151019.094669 107962.247451 
0.157914285714 2104057.72196 1908650.75236 1790843.77457 1675709.39524 1479772.0094 1327120.5422 1147326.01908 950807.416118 758855.805154 539423.622843 
0.159557142857 184024.361699 166722.369518 147715.967866 126699.874086 105924.289274 82951.3899858 63189.4983213 45548.3864008 29826.5385988 18061.8997226 
0.161371428571 1468292.74857 1470105.21184 1359438.02594 1226249.91358 1167221.57792 1037895.39777 894237.850196 745898.519112 603550.327495 437302.935743 
0.163142857143 431177.543123 338288.971455 333522.173631 341024.410635 277963.582068 247636.413049 213772.971548 175869.475558 137117.036869 94625.3595814 
0.164757142857 926388.126707 715147.017091 690341.925373 707811.153558 612002.808993 550497.455088 477982.463478 396573.562439 312896.523691 224363.437838 
0.166628571429 451169.707187 692062.194229 653736.409045 526494.612332 516536.799149 460989.435471 399755.090143 339494.986278 286138.73302 203598.44717 
0.168257142857 301913.867826 388192.628108 363430.879323 293736.125352 251029.151211 207608.331838 168284.526846 130314.01508 93849.209725 65426.1119279 
0.17 697185.339478 400715.164607 357277.693988 416956.035063 418019.095163 401993.333283 364269.650063 318783.380627 281524.495491 198536.411135 
0.1716 292297.565425 256264.759907 214755.467206 177321.058476 153926.849773 120046.529922 85943.1937248 53690.306228 26338.7072383 15876.7531348 
0.173342857143 105871.582313 227012.702075 264013.45739 240831.239266 183059.247779 169695.032473 167693.044306 166021.386312 154630.578753 109021.945991 
0.1753 298460.257994 238182.225585 196773.357095 169670.602436 152209.017753 122648.989913 90820.8745755 60187.1804597 34434.6047392 21910.1145266 
0.176985714286 10912.3115229 -65937.5453105 -72144.5043903 -47366.7108005 -34322.8909374 -25595.8458176 -16647.202916 -4352.74763967 14115.4035128 5052.41795449 
0.178671428571 227860.681006 239216.225112 209130.138436 166815.215878 143689.229733 115165.671697 88748.0415036 63685.8343915 40913.9129979 25957.9725966 
0.180457142857 -153834.964759 -40718.105035 -85860.1427641 -154743.855632 -101356.40992 -98019.3929875 -90838.9021369 -74748.7557298 -50496.3146563 -45153.3232786 
0.182214285714 223686.34254 104524.576873 111876.692455 141789.221504 82632.2746717 62222.7918815 44474.628241 26773.9674909 11445.780603 3814.08287266 
0.183928571429 18177.7113956 -165539.930585 -131486.880373 -50867.315327 -110883.855283 -110215.20444 -104007.239409 -93169.4654726 -77880.148925 -64660.7450945 
0.1857 62166.1974549 167556.630391 119599.494711 37481.7688633 53001.3108167 34268.3611784 16825.2756331 2386.76728918 -7447.53845514 -11096.7551449 
0.187328571429 -204289.30864 -65620.2280983 -103551.143429 -179906.97298 -147813.162009 -146940.642645 -144037.695654 -134636.738377 -115611.280953 -93189.4019332 
0.189071428571 246244.339294 145635.35081 128627.851085 133150.556469 93364.6602489 67603.130266 46687.8713934 29395.244336 12582.6526675 4462.18731934 
0.190842857143 -11383.6239648 -107208.963715 -131060.679542 -128810.63845 -149209.082831 -163774.887015 -164614.062136 -156126.716954 -142133.471045 -114309.118422 
0.192442857143 216146.110427 224597.868639 205673.672603 175443.074521 149732.199857 128232.509605 104123.52641 80213.8183109 59149.9747693 40918.2198821 
0.194257142857 -72346.3161668 -68785.2066844 -94668.6828833 -134739.119491 -171233.274032 -184514.623833 -190283.543948 -186058.676087 -168958.609742 -136599.220915 
0.196014285714 269006.094144 241725.414613 227777.513801 218886.536205 204856.851093 182705.542553 158915.34614 132686.337025 104483.531282 78023.5265675 
0.197757142857 -81011.8769697 -134811.158394 -146000.164668 -145002.640402 -163932.256628 -181720.462349 -191422.59714 -191501.302164 -182647.651763 -139382.212163 
0.199385714286 323287.450392 306676.672285 292077.839097 278712.724492 265670.333747 246404.597648 223398.541955 196447.442343 165269.090154 122537.359167 
0.2011 -45701.5533711 24523.4122729 -3704.10882297 -73751.9809852 -124063.675078 -140131.42535 -153458.589066 -161721.778335 -159146.396118 -124669.584821 
0.2029 237062.735904 247385.845918 250857.81894 245906.113278 229514.197476 218088.533635 201016.426111 178980.110976 152852.431869 112566.967267 
0.204685714286 306007.049983 104063.875222 29284.7438973 28738.2504019 47695.4868884 2934.66515731 -25272.6694851 -41076.1238161 -54846.7468879 -36499.4947861 
0.206357142857 160070.335564 169850.229859 165607.151926 153610.017333 139606.261926 131465.886234 118351.978531 102445.617883 88105.5968475 61129.1200973 
0.208042857143 181273.548747 276318.381732 289184.318441 250182.66976 191472.341712 172864.499342 151556.121491 123488.071077 85977.1239496 71802.0081607 
0.209842857143 153257.287571 160006.083457 149547.899927 129872.910065 109904.582063 95578.4049101 80629.5232065 65160.7038268 50486.7179781 35533.4851985 
0.2115 255635.290038 203498.290159 191013.118483 196204.284726 194561.77834 177516.39485 157390.14665 133869.013032 106035.243999 82632.6497987 
0.2131 281818.149634 224666.586616 213147.571349 220955.536169 221934.064032 204352.066582 182438.921652 156008.380651 124025.598508 98061.500786 
0.214828571429 107129.773549 106696.712632 95387.3947917 79053.2958939 61824.4596523 48992.0142327 37291.7155165 26655.3208581 19082.7507155 9450.89351839 
0.216628571429 467059.983437 489189.267408 464646.793838 422000.079717 393425.072969 374078.037702 344808.279125 304634.355189 252845.711469 203814.985352 
0.218314285714 -11665.5006465 -25561.3962617 -27876.1986948 -31102.2023773 -49481.766417 -60241.1289217 -67292.6577821 -69217.6330383 -62637.9534917 -56416.7294913 
0.220028571429 462302.77721 431627.552907 397691.293123 380732.830964 404610.149999 387536.657834 362581.040536 325781.085353 269373.352577 212595.415959 
0.2217 106584.371588 91055.6018432 73747.755045 59201.9169452 49791.9636208 37490.1010407 26190.3749971 15774.8565501 8521.12016346 2517.87404843 
0.223471428571 179485.536513 190617.007565 207441.470725 210593.537798 180627.361799 167726.953366 151675.375641 132168.374943 108894.367451 82335.926407 
0.225228571429 211803.925931 225550.871926 251000.541335 261654.108035 228790.380173 215544.359472 198387.607427 175183.099927 145386.058243 111230.47153 
0.226957142857 42125.7261844 41808.6067211 28550.1676842 9353.35944266 -7523.34712595 -19030.9072201 -27443.7866297 -33146.2799795 -33960.5119589 -29267.6022996 
0.2287 406631.438184 318019.910296 274741.268225 275331.31766 317051.533191 304952.617058 282858.970477 253995.430166 217169.686047 161523.49892 
0.230385714286 39997.4787705 32453.8542689 25860.5885715 14671.1071138 -4888.85686974 -16055.9627732 -23769.3877029 -29530.1373783 -31938.9759592 -25510.1808373 
0.2322 123620.81032 184621.792269 193493.425724 172646.612503 144020.162432 132179.835242 117688.928712 101599.217 85623.0767857 58760.7074022 
0.233942857143 99983.4165499 121240.294498 120713.97781 105939.4117 85926.0446041 75319.2577698 63406.4798829 51292.6462337 40347.3401485 26800.7699028 
0.235642857143 104167.705822 91904.6382168 80791.0662093 71136.6318831 61667.5482331 50933.0943106 41324.0621838 31798.6904505 22210.1744356 16129.3673467 
0.237457142857 129927.776434 73385.5151839 54368.6347567 56552.4399587 65243.9893965 53673.2291784 39228.9892693 27628.0357706 23903.6179324 4399.46902454 
0.239142857143 97554.2858694 101098.702097 96418.3512982 86130.2809256 71047.4066048 60763.1684336 52007.3091543 42292.1484217 30834.0441443 25879.2343535 
0.240714285714 74786.1675401 69245.7769354 52220.9684125 33722.5818082 25308.826325 16195.8835885 6951.31286075 -67.0415096619 -3464.42820856 -10839.3862702 
0.2425 61817.1100406 56647.9247064 41378.0777231 25142.6942015 15809.3477631 5938.23634633 -3110.78352463 -9125.28394167 -10000.6857703 -15962.1488657 
0.244328571429 133967.224697 134552.458728 127623.394894 116644.03905 107598.222401 99322.5527115 90422.025712 78110.4024186 60347.8894293 50594.4659371 
0.246028571429 -43317.5707376 -89867.7467821 -94209.3267665 -85471.896361 -95000.1934013 -108782.764142 -118635.873299 -117030.754209 -95894.1514402 -93584.3026176 
0.247771428571 126278.489809 127827.426759 118272.858291 105985.744174 98992.2962302 91675.4777052 82914.2385237 71541.1133579 55467.9132797 45818.1669726 
0.249485714286 58982.2110789 51844.0387478 47725.9512016 40505.5632629 25395.5260742 15719.7652473 7691.19874352 1291.80607944 -1886.23739077 -5813.7612266 
0.251242857143 -5762.76631398 267.584322172 3531.23613459 -5743.10873742 -39915.8496589 -50303.1478955 -56857.9425577 -58286.7217514 -53510.8808318 -48977.6762228 
0.252985714286 129897.983415 116768.764163 108192.568254 102331.734077 98849.6075777 91517.6660642 82698.6096743 71704.6090359 58062.5597452 46154.5128626 
0.254671428571 -1444.92786175 3128.23577657 -10072.219546 -23670.3669461 -20062.4296557 -29493.8930169 -36363.5885359 -39412.7610167 -37452.1607757 -35035.3314765 
0.256371428571 48966.0206735 42845.7846273 29840.1856393 18984.939248 19907.0409632 11402.7884192 4017.99097588 -1365.06841596 -4838.16535929 -6429.2617445 
0.258142857143 92562.9877566 96796.2012549 100205.345789 96675.9153545 80704.2365912 74300.8833837 66673.005682 57288.0716855 46725.7684063 34531.9391266 
0.259871428571 65967.1308849 16036.7359042 -24883.5292062 -42369.7663819 -23261.2987039 -33362.7302838 -40296.8818438 -43244.6324366 -43354.0681163 -31283.181962 
0.261442857143 82219.0204118 80509.9488976 78080.0413513 71458.0004364 58396.7578032 51649.5042106 44462.7926989 37012.6637687 28786.0497826 21057.1087527 
0.263171428571 64432.3746297 59112.8660758 53313.7173809 50275.7782862 54190.9213067 47948.1709507 41055.0169282 33472.1780387 26273.8139559 18561.9724433 
0.265 120333.656959 110146.547961 99811.0030211 76901.7514359 26954.2024629 16855.8495106 9484.67025789 3692.74570585 -1741.93104784 1306.74655561 
0.266714285714 58990.8560058 55081.4378535 50809.0513465 49562.2866201 54878.972974 49442.8447369 43100.9411152 35431.4746411 28361.3128733 20051.3135147 
0.268457142857 76118.2247405 70267.3823109 62998.8455153 54242.7159878 44846.0727391 37895.9268061 31054.9875235 25420.585622 19024.2878654 13337.5344165 
0.270128571429 31388.761739 30928.6109079 50931.3862395 70336.4652073 66614.7328004 60934.1345944 54212.110088 43649.2360689 29173.0175402 29843.8777216 
0.271828571429 76765.2979553 70173.7661292 58090.8532743 45848.5372687 39587.4212976 33419.7079401 26911.3620248 21894.7733726 17699.3530768 10204.8266815 
0.2736 67118.0441036 63942.0047953 59625.1449078 54026.5700155 47736.4660413 41521.7237838 35960.5395564 28999.1600975 21966.4354036 16865.9994006 
0.275271428571 128360.827884 149856.723227 126473.977802 92393.1900621 80207.4363028 75970.9926919 71203.2010111 63434.3078079 47211.4772796 41738.076056 
0.277 44021.5876111 32960.8457182 32751.8622493 34435.2541848 30739.8380475 24027.5297906 18049.4448543 12574.4716205 9867.11462117 4492.67868238 
0.278814285714 73541.2988997 65819.3062697 60194.6842995 55341.3122794 49786.9079895 45098.1320124 38657.8034996 32078.459271 24807.927272 19317.0290537 
0.280442857143 113409.074619 73545.4803403 73884.0594755 87635.1369141 86648.548108 80866.122198 73643.1364766 63404.7472373 50474.230688 43440.7439942 
0.282157142857 43392.8011087 48188.7981282 41596.783859 30725.753277 24296.2881616 19088.6707106 13791.7202204 9624.53118236 6610.15339356 2182.19055529 
0.283971428571 62773.1128319 56520.0407544 54352.5898749 53243.7840612 48267.8838403 42841.5365188 37664.9819741 31339.0961407 24167.9691313 18561.9590766 
0.285728571429 65708.8164838 62820.4320046 73026.4878007 81405.3689986 74838.8050955 70211.5786064 65500.9176083 58354.636643 44567.9165458 37009.3093672 
0.2875 51348.8998993 47117.1733864 38019.0403324 29412.7582513 24730.9220776 19472.1980356 14084.8066243 9244.51431311 6917.20114497 2943.64114815 
0.289057142857 54146.0385842 49875.6879797 46387.0878661 42162.4636079 37135.3565228 32320.4444046 27164.8662849 22092.0214365 16703.3622162 11961.6654293 
0.290871428571 67304.0499102 93466.3845764 79664.0464393 60012.7309837 67892.6532586 65148.5724761 59020.1578999 50089.9042996 40125.5269154 31297.6592264 
0.2927 48061.1067955 35462.0714615 33754.1006714 32958.8264385 24661.0288464 19256.0770227 14593.1952517 10829.5519066 7493.08728115 4064.95925865 
0.294342857143 45454.4108377 43135.5917469 38110.9683493 33112.2894103 29259.8615687 24280.2255571 19258.2939227 14609.0800612 11106.4315948 7696.58951723 
0.296028571429 77856.823891 74379.3498672 71256.7316758 66613.1585317 60667.4612182 58035.4587814 53228.7842907 45872.2887314 35644.704808 25159.4700417 
0.297742857143 38800.591867 35254.7088276 31039.1038304 27596.7246586 23990.5411512 18508.6198503 13908.1946084 10058.586264 7361.6330017 4650.6348153 
0.299557142857 54451.9998555 48444.1400306 42861.6397012 36193.1431293 28797.4904254 24587.4504529 20399.7356312 16190.5571465 11858.1211229 8640.72244337 
0.301314285714 23371.8215114 27417.5080094 30630.2802691 35275.9626971 42159.714873 36975.6293865 30748.6414014 24694.4091238 19992.7142905 11768.9966539 
0.303014285714 49578.6177639 44150.5764667 39047.8773561 33240.2647966 26648.4132821 21956.1667277 17875.6959062 14064.2545305 10122.1247453 7063.51210845 
0.304671428571 44728.3482002 40270.9798268 35645.8593367 31361.4756264 27574.5043255 23577.5207287 19538.2547612 15755.7634272 12170.124954 9271.52436972 
0.306457142857 38333.205725 38987.5885821 38557.0360232 36365.1501799 31419.6170771 27518.4250509 21526.7459119 15419.1511764 10912.0458101 3655.76079141 
0.308171428571 41254.4876999 38407.5102833 35907.6542905 32457.7317605 28080.877654 23832.1319521 19535.9927622 14661.3753299 11038.0996992 6535.43280814 
0.309828571429 43088.0442453 38757.1348343 34086.1859028 30106.9582512 26253.0075378 22571.0634371 18496.660137 14997.4460723 11383.2567446 8410.73034062 
0.311528571429 38169.3379679 36704.9110044 34679.7110211 31505.4787001 26763.297567 21511.5503036 16855.4123177 12603.1898935 9264.87510733 5164.17699219 
0.313342857143 32881.103883 33911.8499813 34486.1858109 32443.3994042 27052.7166529 19770.8853316 13475.8492874 8854.68086798 6384.66492944 1060.21300203 
0.315142857143 41443.1921459 37274.4569658 32758.0305328 29081.6293998 25260.9251191 21811.1878982 18134.5340363 14580.8334337 10870.4582455 8053.76404776 
0.316785714286 39492.5836326 34273.5826183 29541.3725941 24912.2752667 22431.9901461 20426.5485284 18817.4944993 16069.4632065 12868.4370514 10571.1858443 
0.3185 34630.1396516 38879.5967461 41464.317538 40647.9386478 32588.8829159 21888.2488665 10948.6672368 3225.69351279 -666.89265002 -7296.32157056 
0.3202 40343.732359 34323.2420985 29246.977521 24767.8785821 21519.0144861 19654.9327273 18279.7275658 15464.1184472 12359.1940717 10182.6784471 
0.321928571429 29054.8981303 29206.967123 27163.7483991 24516.3846482 23266.6748959 19654.019744 15853.4567786 13046.4972721 9919.12763255 7056.9808996 
0.323557142857 65731.1489728 51095.3134003 44456.7187626 38430.9843894 25510.3618285 20348.8718491 14994.2995433 9618.01559306 6421.30008899 2674.51220145 
0.3253 66042.4083804 51503.5161801 44329.0486787 38117.5536405 25538.9201562 19762.2708965 14028.6279652 9399.88936617 6042.56758491 2423.65104742 
0.327128571429 24783.2186743 25843.9251221 24366.9670429 22307.8397515 21946.6824022 18888.7976362 16210.1914182 12939.2809148 9904.44084754 7267.49971163 
0.328785714286 39611.5877279 33065.6171052 27687.333195 22454.3572237 17197.6828376 15897.3208934 14359.0811985 12992.6884557 10544.0566109 8475.98301469 
0.330514285714 17900.4599128 26079.2582592 31380.3497519 35013.7338517 38335.2977888 27948.2306692 17019.07359 7781.28496593 2879.70279341 -2275.52173552 
0.332228571429 38165.2517465 32627.850188 26550.7428283 21186.1190419 16299.189068 15161.3097101 14276.1472159 12880.6158484 10488.6888306 8570.356948 
0.333957142857 25143.3629452 22680.4253751 22276.8465514 21659.04465 19550.9210549 16890.2387464 13840.8318414 11011.6173593 8489.9750615 5939.8692967 
0.335714285714 53558.0381026 51276.0466818 42368.1145461 32138.3977877 26883.3396453 20975.281292 16515.1146715 12156.603058 7917.71456902 5143.16641288 
0.337428571429 60527.2174079 57758.4708808 47329.721991 36000.3516108 28836.2931575 21825.8873118 16113.7553421 12006.8647293 7277.87395858 4439.50577666 
0.339157142857 20357.833012 19708.447671 19042.1972012 18102.934282 17597.8319316 15859.7878768 13736.0203775 10883.6856514 8746.98326521 6441.83877927 
0.340928571429 38142.2950867 26867.823224 23617.0704284 22101.7625186 14714.1389869 12390.1591593 10898.0828029 9741.36103092 7543.75712067 5463.93563932 
0.342728571429 2996.05701733 33929.7622537 31226.5586413 21977.0623597 35121.6253795 30236.0639252 22367.4295359 14285.6021153 9780.5866169 6595.72010909 
0.344342857143 31874.3868059 24928.2578269 22011.7773832 20194.1343278 15368.4466139 13197.7449874 11360.8721548 9709.0417262 7579.01493475 5472.71821111 
0.346071428571 28172.0307871 25802.119082 23661.6688508 21080.6413685 18436.6080014 15724.01433 12878.6585691 10352.359438 7798.1471897 5597.31129623 
0.347857142857 24173.4126696 23615.8098977 20787.8981062 18267.7259397 16485.7906597 14339.8486446 12003.9451494 9534.5588994 7374.44346396 5276.86160081 
0.349614285714 104899.538433 54537.0175895 48823.3276178 51829.3810968 30470.3388686 24678.3320652 20981.7230711 16848.5909101 11228.4660925 7858.40695616 
0.351242857143 4838.83489081 15821.7184965 14411.8526489 10764.0008584 13207.6990281 11652.6141317 9500.91278777 7784.74508604 6338.40521408 4649.82992743 
0.352942857143 33000.9551017 25395.8214857 22241.9122797 20066.9524025 16385.832766 13888.115866 11719.373036 9307.08136444 7040.28850624 4830.24046379 
0.354757142857 16748.250494 23262.811676 23388.792492 21083.7637677 19194.7593826 16431.3476344 13577.7411174 10888.6183753 8296.66437508 6524.64468584 
0.356514285714 11991.12899 24012.3248476 27124.0714736 24810.5249296 22549.9057517 18974.2578016 15446.576468 12353.5474895 9425.40261467 7598.76250693 
0.358228571429 28364.2646766 22448.4194585 18068.9738583 16017.7015879 13479.3710953 11919.5273282 10274.9486864 8182.29281155 6232.63754348 4300.25595842 
0.359942857143 21613.0549883 20649.9906583 19649.6104393 16862.7050803 15270.8135818 12480.5872756 9981.3338531 7789.2995029 5980.84526517 3982.19980377 
0.361742857143 29635.4531814 25786.517101 22208.0159121 19989.9213552 16491.2990241 15628.4226087 14313.4921681 12568.6846212 9415.38775614 7915.66159543 
0.363385714286 25930.5187998 23728.2146632 21171.6245406 17926.6595942 15792.2935411 13497.4139603 12149.0516458 10403.1259032 7809.08022214 6169.34305632 
0.365071428571 22824.584722 19509.8450626 17450.3310348 16311.1692614 14055.6056855 12283.502671 10092.0528915 7876.85583368 6064.1252015 4145.44878585 
0.366857142857 20303.990987 22904.3675512 20340.8310027 15827.8127047 14185.8157172 11843.8954036 9402.06532936 7242.99895012 5397.78642949 3705.18414639 
0.368585714286 31003.7708629 11688.3217593 12133.8314216 18106.2219575 13800.4603844 13020.3900118 12479.1711726 11480.0097242 9250.65874917 7223.23395781 
0.370342857143 23424.8795259 17597.3446651 16737.6105381 16255.4172009 13613.1935341 11746.026855 10329.5502128 8485.19453159 6582.81268572 4772.5039513 
0.372014285714 21745.4800793 21597.725172 18134.307697 14480.6973418 13263.2249498 11555.9394436 9401.57205509 7574.09528697 5804.62178792 4167.42159413 
0.373728571429 18826.9242388 13995.4725112 16016.6987826 18690.4275788 14404.0831204 11602.0752311 9300.63294474 6974.48287946 5001.91200726 3106.60829885 
0.375485714286 28773.3805463 37709.4966505 20837.6548588 2489.68948434 9115.80814753 9971.58873356 9852.26772727 9433.33553952 8382.26579191 7403.42559652 
0.377228571429 22627.0452428 22563.7220646 17365.1603723 13069.3680742 12645.6520839 10992.4090249 9401.84960596 7574.90296702 5942.45078797 4384.31138663 
0.378885714286 17264.457733 15165.6091726 15088.0206133 14357.2800176 12309.092931 10477.7016381 8738.92229428 7103.38126755 5372.66190151 3747.54725596 
0.380614285714 28111.2729187 25557.7508381 21173.0479873 16700.2215939 13498.0994251 11367.6342973 8784.59372511 6688.76505811 4978.23667413 3251.84737711 
0.382357142857 -10479.690194 -9754.84828021 -2300.96594768 5815.80414549 8788.60129615 8772.34199285 9106.47405915 8200.29806857 6568.67058193 5593.72467766 
0.384057142857 7241.53852443 6660.8570888 8246.75600291 10425.0134618 10842.5057721 9759.62551945 8416.09771283 7305.50144178 5647.59750764 4289.7035793 
0.385814285714 22919.2723097 20173.2010431 17806.1298233 15054.5947618 12126.411224 10225.0626993 8343.80748719 6548.78529805 4964.91016836 3397.90785704 
0.387485714286 16692.7903026 17465.31388 15465.3565678 13216.13333 12662.278678 10515.1930442 8523.75254945 6470.88486086 4721.86938202 3258.42197914 
0.389257142857 23658.0148919 12853.6467775 12513.4191062 13616.981921 7400.28380342 7674.59692035 7364.18161307 6919.69014636 5921.11486649 4256.2372149 
0.390957142857 23779.1320405 12140.6836421 11996.191876 13152.2872642 6878.37807938 7076.52061255 7335.48251244 6761.12849247 5860.04079743 4207.95210592 
0.392685714286 15849.2490409 17658.6883043 15203.6915974 12877.6329512 12520.7709973 10457.8708449 8086.30633724 6180.79137094 4429.15195671 3059.73772867 
